CIF_Combo,into_default,snapshot_date,loan_purpose,balance_sum_eur,fx_rate,PD,EAD,Rating,Score,Class_Chan_Ref_LoDoc,Class_DTI,Class_Initial_LTV,Class_Pay_Ahead,Class_Pay_Hist,Class_Pay_Status,Class_Redraw_Change,Class_Repay_Stat,snapshot_year,balance_sum_loc
398179,0,30Jun2015,OO,0.01,1.45751,0.000159,45213.50,MA02,704,D,A,B,M,B,B,E,D,2015,0.02
321886,0,30Jun2015,OO,61295.17,1.45751,0.004441,91125.09,MA11,628,C,D,E,E,B,B,E,F,2015,89338.32
866555,0,30Jun2015,IN,0.76,1.45751,0.000408,98969.26,MA03,700,C,A,C,M,B,B,E,C,2015,1.10
866555,0,30Jun2015,IN,0.76,1.45751,0.000408,157544.46,MA03,700,C,A,C,M,B,B,E,C,2015,1.10
866555,0,30Jun2015,IN,0.76,1.45751,0.000408,93660.40,MA03,700,C,A,C,M,B,B,E,C,2015,1.10
390248,0,30Jun2015,IN,229134.03,1.45751,0.003064,147385.59,MA10,647,B,E,D,B,B,C,E,C,2015,333965.14
390248,0,30Jun2015,IN,229134.03,1.45751,0.003064,234056.37,MA10,647,B,E,D,B,B,C,E,C,2015,333965.14
896019,0,30Jun2015,IN,5731.34,1.45751,0.000408,45126.00,MA03,692,C,A,B,M,C,B,E,D,2015,8353.49
616775,0,30Jun2015,OO,56860.86,1.45751,0.006833,85063.06,MA12,612,E,A,D,G,B,C,A,E,2015,82875.28
589645,0,30Jun2015,OO,47262.21,1.45751,0.000393,74254.21,MA03,677,C,E,E,L,A,B,E,E,2015,68885.14
545431,0,30Jun2015,IN,124236.71,1.45751,0.021932,184416.00,MA14,595,C,C,D,C,E,D,A,C,2015,181076.25
357982,0,30Jun2015,OO,37464.32,1.45751,0.000393,223976.99,MA03,692,C,A,B,M,C,B,E,D,2015,54604.62
388713,0,30Jun2015,IN,80138.97,1.45751,0.003064,55398.89,MA10,650,B,D,D,L,C,B,D,D,2015,116803.34
388713,0,30Jun2015,IN,80138.97,1.45751,0.003064,72265.12,MA10,650,B,D,D,L,C,B,D,D,2015,116803.34
730130,0,30Jun2015,IN,270490.68,1.45751,0.000165,87691.55,MA02,709,C,F,C,M,A,B,E,E,2015,394242.88
730130,0,30Jun2015,IN,270490.68,1.45751,0.000165,601963.54,MA02,709,C,F,C,M,A,B,E,E,2015,394242.88
069342,0,30Jun2015,IN,68222.49,1.45751,0.000165,8411.85,MA02,711,C,A,C,M,A,B,E,D,2015,99434.96
069342,0,30Jun2015,IN,68222.49,1.45751,0.000165,136499.09,MA02,711,C,A,C,M,A,B,E,D,2015,99434.96
261133,0,30Jun2015,IN,70041.24,1.45751,0.004611,109743.97,MA11,634,C,A,C,J,C,B,A,F,2015,102085.80
129989,0,30Jun2015,OO,115738.06,1.45751,0.012566,172063.17,MA13,606,C,E,D,E,A,C,A,F,2015,168689.38
743394,0,30Jun2015,OO,0.01,1.45751,0.000159,88375.91,MA02,712,C,D,A,M,B,B,E,D,2015,0.01
626777,0,30Jun2015,OO,9.16,1.45751,0.000393,4491.68,MA03,702,C,A,C,M,B,B,E,D,2015,13.36
688348,0,30Jun2015,IN,22664.33,1.45751,0.000165,46207.94,MA02,728,E,A,A,M,A,B,E,D,2015,33033.49
700702,0,30Jun2015,OO,0.00,1.45751,0.000159,78615.05,MA02,711,E,A,C,M,B,B,E,D,2015,0.00
786656,0,30Jun2015,OO,62021.56,1.45751,0.000159,101242.30,MA02,710,B,D,B,M,A,B,E,F,2015,90397.04
633848,0,30Jun2015,IN,13319.74,1.45751,0.000165,2944.12,MA02,715,C,A,B,M,A,B,E,D,2015,19413.65
633848,0,30Jun2015,IN,13319.74,1.45751,0.000165,29261.95,MA02,715,C,A,B,M,A,B,E,D,2015,19413.65
899023,0,30Jun2015,OO,3961.08,1.45751,0.000393,142899.46,MA03,690,E,D,C,M,D,B,E,D,2015,5773.32
021131,0,30Jun2015,OO,35505.66,1.45751,0.000393,67369.67,MA03,701,D,B,A,M,C,B,E,F,2015,51749.85
614604,0,30Jun2015,IN,46387.06,1.45751,0.007094,69602.31,MA12,618,E,D,B,G,B,C,A,F,2015,67609.60
277449,0,30Jun2015,OO,108198.23,1.45751,0.000393,160854.00,MA03,679,C,D,D,B,B,B,E,C,2015,157700.00
381995,0,30Jun2015,IN,77775.89,1.45751,0.004611,115712.70,MA11,634,C,A,C,F,A,B,A,D,2015,113359.14
055880,0,30Jun2015,OO,0.38,1.45751,0.000393,73360.68,MA03,702,C,A,C,M,B,B,E,D,2015,0.56
886380,0,30Jun2015,IN,66891.34,1.45751,0.000408,75069.79,MA03,701,A,A,B,M,A,B,E,D,2015,97494.80
886380,0,30Jun2015,IN,66891.34,1.45751,0.000408,92782.43,MA03,701,A,A,B,M,A,B,E,D,2015,97494.80
140135,0,30Jun2015,OO,22067.97,1.45751,0.000159,66105.06,MA02,711,C,A,C,M,A,B,E,D,2015,32164.29
686690,0,30Jun2015,IN,122010.21,1.45751,0.007094,153999.36,MA12,617,C,A,E,B,E,D,E,C,2015,177831.10
686690,0,30Jun2015,IN,122010.21,1.45751,0.007094,27388.37,MA12,617,C,A,E,B,E,D,E,C,2015,177831.10
981208,0,30Jun2015,OO,69161.81,1.45751,0.012566,103443.72,MA13,610,C,A,D,G,C,B,C,D,2015,100804.04
501200,0,30Jun2015,IN,65193.79,1.45751,0.007094,96921.01,MA12,622,D,C,D,C,B,C,A,C,2015,95020.60
672323,0,30Jun2015,OO,89562.64,1.45751,0.002951,138048.12,MA10,647,D,C,C,K,C,B,E,F,2015,130538.45
164338,0,30Jun2015,IN,0.00,1.45751,0.000408,31934.85,MA03,703,C,E,C,M,B,B,E,D,2015,0.00
164338,0,30Jun2015,IN,0.00,1.45751,0.000408,37137.34,MA03,703,C,E,C,M,B,B,E,D,2015,0.00
128214,0,30Jun2015,OO,69871.82,1.45751,0.001427,141455.15,MA07,673,C,E,E,M,D,B,E,E,2015,101838.87
986423,0,30Jun2015,IN,95822.92,1.45751,0.021932,142456.13,MA14,595,C,C,D,C,E,D,A,C,2015,139662.87
193801,0,30Jun2015,IN,137747.56,1.45751,0.003064,163849.22,MA10,648,B,C,D,B,B,D,E,C,2015,200768.45
193801,0,30Jun2015,IN,137747.56,1.45751,0.003064,40934.60,MA10,648,B,C,D,B,B,D,E,C,2015,200768.45
812819,0,30Jun2015,IN,68324.19,1.45751,0.001481,80695.74,MA07,652,B,B,D,B,B,D,E,C,2015,99583.18
812819,0,30Jun2015,IN,68324.19,1.45751,0.001481,20879.11,MA07,652,B,B,D,B,B,D,E,C,2015,99583.18
606219,0,30Jun2015,IN,13970.33,1.45751,0.004611,20769.13,MA11,638,D,B,A,F,B,B,A,F,2015,20361.90
752752,0,30Jun2015,IN,1850.65,1.45751,0.001481,119136.00,MA07,656,E,A,C,A,A,B,E,A,2015,2697.35
235188,0,30Jun2015,OO,24360.96,1.45751,0.000393,15441.55,MA03,685,D,A,D,M,C,B,E,D,2015,35506.35
235188,0,30Jun2015,OO,24360.96,1.45751,0.000393,37529.67,MA03,685,D,A,D,M,C,B,E,D,2015,35506.35
922467,0,30Jun2015,IN,75859.79,1.45751,0.003064,38650.81,MA10,643,C,E,E,L,C,B,E,B,2015,110566.40
922467,0,30Jun2015,IN,75859.79,1.45751,0.003064,75419.00,MA10,643,C,E,E,L,C,B,E,B,2015,110566.40
190844,0,30Jun2015,OO,140890.09,1.45751,0.000159,266851.32,MA02,718,E,A,C,M,A,B,E,E,2015,205348.72
883792,0,30Jun2015,OO,96102.63,1.45751,0.001427,143798.31,MA07,652,C,C,C,G,A,B,E,F,2015,140070.54
243234,0,30Jun2015,OO,1023.04,1.45751,0.000393,16211.02,MA03,696,C,A,A,M,C,B,E,D,2015,1491.08
641816,0,30Jun2015,OO,51956.50,1.45751,0.000393,78123.44,MA03,681,E,B,B,I,A,B,E,F,2015,75727.11
999795,0,30Jun2015,OO,58057.99,1.45751,0.000159,15517.11,MA02,714,C,E,B,M,A,B,E,E,2015,84620.10
999795,0,30Jun2015,OO,58057.99,1.45751,0.000159,79917.01,MA02,714,C,E,B,M,A,B,E,E,2015,84620.10
008450,0,30Jun2015,IN,79068.50,1.45751,0.001481,117548.38,MA07,668,C,A,B,B,C,B,E,A,2015,115243.12
008450,0,30Jun2015,IN,79068.50,1.45751,0.001481,10200.00,MA07,668,C,A,B,B,C,B,E,A,2015,115243.12
430667,0,30Jun2015,IN,268431.90,1.45751,0.001481,286564.28,MA07,674,C,F,E,M,C,B,D,C,2015,391242.18
430667,0,30Jun2015,IN,268431.90,1.45751,0.001481,127333.85,MA07,674,C,F,E,M,C,B,D,C,2015,391242.18
062786,0,30Jun2015,IN,52596.34,1.45751,0.013045,491.40,MA13,601,D,E,C,F,C,B,B,D,2015,76659.69
062786,0,30Jun2015,IN,52596.34,1.45751,0.013045,77703.30,MA13,601,D,E,C,F,C,B,B,D,2015,76659.69
632653,0,30Jun2015,OO,29756.28,1.45751,0.001427,44237.48,MA07,666,C,F,D,B,B,B,E,B,2015,43370.08
065634,0,30Jun2015,OO,106108.45,1.45751,0.004441,158117.60,MA11,638,B,C,A,I,C,B,A,F,2015,154654.12
221470,0,30Jun2015,OO,16411.03,1.45751,0.000159,76900.65,MA02,711,C,A,C,M,A,B,E,D,2015,23919.24
005343,0,30Jun2015,IN,462.72,1.45751,0.001481,129207.91,MA07,660,C,E,E,B,C,B,E,C,2015,674.42
620737,0,30Jun2015,OO,89516.35,1.45751,0.004441,59574.71,MA11,633,E,A,D,F,B,B,A,D,2015,130470.97
620737,0,30Jun2015,OO,89516.35,1.45751,0.004441,73993.37,MA11,633,E,A,D,F,B,B,A,D,2015,130470.97
007524,0,30Jun2015,OO,62476.02,1.45751,0.000393,99007.63,MA03,686,C,E,B,L,A,B,E,E,2015,91059.42
306223,0,30Jun2015,OO,49983.03,1.45751,0.006833,93840.00,MA12,617,C,D,C,A,D,B,E,A,2015,72850.76
419119,0,30Jun2015,OO,125179.70,1.45751,0.012566,186099.68,MA13,607,C,C,E,E,A,C,A,F,2015,182450.67
790520,0,30Jun2015,OO,0.00,1.45751,0.006833,26520.00,MA12,624,B,A,B,A,C,B,E,A,2015,0.00
522524,0,30Jun2015,OO,104803.43,1.45751,0.001427,40137.20,MA07,664,B,C,B,M,C,C,E,F,2015,152752.04
522524,0,30Jun2015,OO,104803.43,1.45751,0.001427,121598.98,MA07,664,B,C,B,M,C,C,E,F,2015,152752.04
982409,0,30Jun2015,OO,96925.86,1.45751,0.004441,144095.81,MA11,635,C,D,C,E,A,B,A,F,2015,141270.40
719576,0,30Jun2015,OO,0.01,1.45751,0.000159,27753.55,MA02,725,E,B,B,M,B,B,E,D,2015,0.02
528465,0,30Jun2015,IN,56076.46,1.45751,0.001481,117402.09,MA07,670,C,C,B,B,B,B,D,B,2015,81732.01
616996,0,30Jun2015,IN,242140.68,1.45751,0.007094,367200.00,MA12,624,C,A,C,A,C,B,E,A,2015,352922.46
672767,0,30Jun2015,IN,84419.70,1.45751,0.003064,10269.34,MA10,641,C,A,E,C,B,B,A,C,2015,123042.56
672767,0,30Jun2015,IN,84419.70,1.45751,0.003064,115242.31,MA10,641,C,A,E,C,B,B,A,C,2015,123042.56
556553,0,30Jun2015,IN,244238.85,1.45751,0.004611,64716.80,MA11,631,C,D,E,E,A,B,A,C,2015,355980.56
556553,0,30Jun2015,IN,244238.85,1.45751,0.004611,298384.81,MA11,631,C,D,E,E,A,B,A,C,2015,355980.56
666316,0,30Jun2015,IN,1.17,1.45751,0.000165,183600.00,MA02,708,C,A,A,M,B,B,E,A,2015,1.70
666316,0,30Jun2015,IN,1.17,1.45751,0.000165,98256.10,MA02,708,C,A,A,M,B,B,E,A,2015,1.70
319997,0,30Jun2015,OO,90872.32,1.45751,0.006833,24412.45,MA12,626,B,A,C,G,B,B,A,F,2015,132447.31
319997,0,30Jun2015,OO,90872.32,1.45751,0.006833,114040.84,MA12,626,B,A,C,G,B,B,A,F,2015,132447.31
619656,0,30Jun2015,IN,130290.55,1.45751,0.000165,196307.65,MA02,707,C,A,D,M,A,B,E,F,2015,189899.78
117285,0,30Jun2015,IN,199729.72,1.45751,0.007094,58755.30,MA12,625,B,F,E,L,D,B,C,C,2015,291108.06
117285,0,30Jun2015,IN,199729.72,1.45751,0.007094,57089.73,MA12,625,B,F,E,L,D,B,C,C,2015,291108.06
117285,0,30Jun2015,IN,199729.72,1.45751,0.007094,144825.62,MA12,625,B,F,E,L,D,B,C,C,2015,291108.06
117285,0,30Jun2015,IN,199729.72,1.45751,0.007094,40373.49,MA12,625,B,F,E,L,D,B,C,C,2015,291108.06
742996,0,30Jun2015,IN,102689.20,1.45751,0.000165,167239.38,MA02,716,E,A,D,M,A,B,E,F,2015,149670.54
620750,0,30Jun2015,IN,59419.01,1.45751,0.003064,88335.88,MA10,647,E,B,B,E,B,B,A,F,2015,86603.80
819977,0,30Jun2015,OO,81059.90,1.45751,0.000393,137346.47,MA03,695,E,C,E,M,C,B,E,F,2015,118145.62
178987,0,30Jun2015,OO,116998.62,1.45751,0.002951,174768.01,MA10,643,D,E,C,K,C,B,E,E,2015,170526.66
986774,0,30Jun2015,IN,174926.63,1.45751,0.004611,51993.50,MA11,638,B,C,C,B,B,C,C,C,2015,254957.32
986774,0,30Jun2015,IN,174926.63,1.45751,0.004611,208062.96,MA11,638,B,C,C,B,B,C,C,C,2015,254957.32
503584,0,30Jun2015,IN,114726.46,1.45751,0.003064,97157.15,MA10,646,C,F,D,H,B,B,E,D,2015,167214.96
503584,0,30Jun2015,IN,114726.46,1.45751,0.003064,53484.63,MA10,646,C,F,D,H,B,B,E,D,2015,167214.96
503584,0,30Jun2015,IN,114726.46,1.45751,0.003064,21209.37,MA10,646,C,F,D,H,B,B,E,D,2015,167214.96
044830,0,30Jun2015,IN,78938.47,1.45751,0.013045,58816.66,MA13,607,C,C,D,F,C,B,B,D,2015,115053.61
044830,0,30Jun2015,IN,78938.47,1.45751,0.013045,58654.30,MA13,607,C,C,D,F,C,B,B,D,2015,115053.61
820620,0,30Jun2015,OO,292063.97,1.45751,0.004441,185293.67,MA11,639,C,E,D,F,A,B,E,C,2015,425686.15
820620,0,30Jun2015,OO,292063.97,1.45751,0.004441,78959.40,MA11,639,C,E,D,F,A,B,E,C,2015,425686.15
820620,0,30Jun2015,OO,292063.97,1.45751,0.004441,44472.38,MA11,639,C,E,D,F,A,B,E,C,2015,425686.15
820620,0,30Jun2015,OO,292063.97,1.45751,0.004441,70908.77,MA11,639,C,E,D,F,A,B,E,C,2015,425686.15
820620,0,30Jun2015,OO,292063.97,1.45751,0.004441,58913.44,MA11,639,C,E,D,F,A,B,E,C,2015,425686.15
775680,0,30Jun2015,IN,71761.79,1.45751,0.004611,106685.40,MA11,637,C,A,D,D,D,B,E,C,2015,104593.53
775680,0,30Jun2015,IN,71761.79,1.45751,0.004611,61200.00,MA11,637,C,A,D,D,D,B,E,C,2015,104593.53
057388,0,30Jun2015,OO,1917.50,1.45751,0.002951,2925.11,MA10,644,C,A,B,G,B,B,E,D,2015,2794.78
440492,0,30Jun2015,IN,109203.77,1.45751,0.003064,74330.08,MA10,644,C,A,C,M,C,D,E,B,2015,159165.58
440492,0,30Jun2015,IN,109203.77,1.45751,0.003064,90106.00,MA10,644,C,A,C,M,C,D,E,B,2015,159165.58
440492,0,30Jun2015,IN,109203.77,1.45751,0.003064,36287.10,MA10,644,C,A,C,M,C,D,E,B,2015,159165.58
615979,0,30Jun2015,IN,56444.09,1.45751,0.000408,42565.30,MA03,694,E,A,C,M,C,B,E,F,2015,82267.82
615979,0,30Jun2015,IN,56444.09,1.45751,0.000408,67304.15,MA03,694,E,A,C,M,C,B,E,F,2015,82267.82
027062,0,30Jun2015,OO,67486.69,1.45751,0.000393,107057.32,MA03,677,C,E,E,L,A,B,E,E,2015,98362.52
099183,0,30Jun2015,IN,0.14,1.45751,0.000408,65866.52,MA03,702,C,A,C,M,B,B,E,D,2015,0.20
473775,0,30Jun2015,OO,67382.25,1.45751,0.004441,101152.82,MA11,629,C,B,E,G,C,B,E,E,2015,98210.30
399686,0,30Jun2015,OO,120051.11,1.45751,0.006833,178475.21,MA12,623,C,A,D,E,B,B,A,F,2015,174975.69
967568,0,30Jun2015,OO,42796.06,1.45751,0.000159,85691.58,MA02,708,C,A,D,M,A,B,E,E,2015,62375.68
222176,0,30Jun2015,IN,137852.60,1.45751,0.007094,198986.69,MA12,617,C,A,E,F,B,B,A,F,2015,200921.55
222176,0,30Jun2015,IN,137852.60,1.45751,0.007094,5953.29,MA12,617,C,A,E,F,B,B,A,F,2015,200921.55
403430,0,30Jun2015,IN,135883.20,1.45751,0.000408,108933.74,MA03,686,C,F,C,M,C,B,E,E,2015,198051.12
403430,0,30Jun2015,IN,135883.20,1.45751,0.000408,93224.62,MA03,686,C,F,C,M,C,B,E,E,2015,198051.12
562055,0,30Jun2015,IN,90653.72,1.45751,0.000165,35758.85,MA02,706,C,F,E,M,A,B,E,D,2015,132128.70
562055,0,30Jun2015,IN,90653.72,1.45751,0.000165,108117.56,MA02,706,C,F,E,M,A,B,E,D,2015,132128.70
861902,0,30Jun2015,OO,159509.42,1.45751,0.006833,237136.30,MA12,616,B,E,B,C,B,D,A,C,2015,232486.57
758885,0,30Jun2015,IN,62807.63,1.45751,0.099365,83361.35,MA17,572,C,A,D,F,C,C,B,A,2015,91542.74
758885,0,30Jun2015,IN,62807.63,1.45751,0.099365,10043.33,MA17,572,C,A,D,F,C,C,B,A,2015,91542.74
070378,0,30Jun2015,IN,52312.61,1.45751,0.000408,75425.08,MA03,690,E,A,C,M,C,B,D,D,2015,76246.16
070378,0,30Jun2015,IN,52312.61,1.45751,0.000408,54884.78,MA03,690,E,A,C,M,C,B,D,D,2015,76246.16
615711,0,30Jun2015,OO,64296.06,1.45751,0.001427,100482.57,MA07,654,C,D,E,L,C,B,E,F,2015,93712.16
771825,0,30Jun2015,OO,56.21,1.45751,0.000393,18816.60,MA03,702,C,A,C,M,B,B,E,D,2015,81.92
963178,0,30Jun2015,OO,15255.87,1.45751,0.000393,83548.17,MA03,699,E,D,C,M,C,B,E,D,2015,22235.58
600499,0,30Jun2015,OO,108823.71,1.45751,0.002951,161825.11,MA10,642,E,A,E,G,B,B,E,E,2015,158611.64
508412,0,30Jun2015,OO,55430.63,1.45751,0.000393,52230.92,MA03,690,E,A,E,M,C,B,E,E,2015,80790.70
508412,0,30Jun2015,OO,55430.63,1.45751,0.000393,53785.81,MA03,690,E,A,E,M,C,B,E,E,2015,80790.70
165509,0,30Jun2015,IN,395785.28,1.45751,0.007094,71956.19,MA12,624,B,F,D,M,E,D,C,C,2015,576861.00
165509,0,30Jun2015,IN,395785.28,1.45751,0.007094,71598.05,MA12,624,B,F,D,M,E,D,C,C,2015,576861.00
165509,0,30Jun2015,IN,395785.28,1.45751,0.007094,238628.65,MA12,624,B,F,D,M,E,D,C,C,2015,576861.00
165509,0,30Jun2015,IN,395785.28,1.45751,0.007094,115215.16,MA12,624,B,F,D,M,E,D,C,C,2015,576861.00
165509,0,30Jun2015,IN,395785.28,1.45751,0.007094,120701.28,MA12,624,B,F,D,M,E,D,C,C,2015,576861.00
931492,0,30Jun2015,OO,26453.19,1.45751,0.000393,45727.66,MA03,688,C,D,C,M,C,B,E,E,2015,38555.79
918130,0,30Jun2015,IN,23359.71,1.45751,0.000165,92156.70,MA02,711,C,F,C,M,A,B,E,D,2015,34047.01
918130,0,30Jun2015,IN,23359.71,1.45751,0.000165,23474.68,MA02,711,C,F,C,M,A,B,E,D,2015,34047.01
743952,0,30Jun2015,OO,23585.52,1.45751,0.006833,35063.78,MA12,623,B,B,A,F,C,B,A,E,2015,34376.12
479587,0,30Jun2015,IN,43721.48,1.45751,0.000165,75054.75,MA02,710,C,F,A,M,B,B,E,D,2015,63724.49
160899,0,30Jun2015,IN,40121.45,1.45751,0.000408,102000.00,MA03,688,B,B,B,B,B,B,E,C,2015,58477.42
164438,0,30Jun2015,OO,106134.46,1.45751,0.000393,194985.68,MA03,686,C,D,D,M,C,B,E,F,2015,154692.04
023649,0,30Jun2015,IN,3176.16,1.45751,0.004611,197880.00,MA11,638,C,A,C,A,B,B,E,A,2015,4629.28
545492,0,30Jun2015,OO,100955.11,1.45751,0.012566,150090.43,MA13,604,C,F,C,F,A,C,A,F,2015,147143.09
125621,0,30Jun2015,IN,0.27,1.45751,0.000408,359040.00,MA03,692,C,C,A,B,B,B,E,C,2015,0.40
930873,0,30Jun2015,IN,68508.42,1.45751,0.003064,77908.20,MA10,645,E,C,C,G,B,B,A,F,2015,99851.70
930873,0,30Jun2015,IN,68508.42,1.45751,0.003064,23940.54,MA10,645,E,C,C,G,B,B,A,F,2015,99851.70
778338,0,30Jun2015,IN,70174.57,1.45751,0.001481,42589.01,MA07,666,C,A,C,K,A,B,E,F,2015,102280.14
778338,0,30Jun2015,IN,70174.57,1.45751,0.001481,65816.73,MA07,666,C,A,C,K,A,B,E,F,2015,102280.14
995739,0,30Jun2015,IN,57266.23,1.45751,0.000408,128908.23,MA03,688,C,F,C,M,C,B,E,D,2015,83466.10
101066,0,30Jun2015,OO,85415.05,1.45751,0.006833,126983.15,MA12,617,B,C,C,C,B,D,A,C,2015,124493.28
164397,0,30Jun2015,IN,129584.54,1.45751,0.000408,184393.07,MA03,686,C,E,C,M,C,B,E,F,2015,188870.76
164397,0,30Jun2015,IN,129584.54,1.45751,0.000408,11805.93,MA03,686,C,E,C,M,C,B,E,F,2015,188870.76
709676,0,30Jun2015,OO,40937.67,1.45751,0.000159,27792.02,MA02,705,C,E,E,M,A,B,E,E,2015,59667.07
709676,0,30Jun2015,OO,40937.67,1.45751,0.000159,59594.34,MA02,705,C,E,E,M,A,B,E,E,2015,59667.07
940965,0,30Jun2015,OO,58.64,1.45751,0.000159,116374.71,MA02,706,C,A,B,M,B,B,E,D,2015,85.47
166395,0,30Jun2015,OO,47672.06,1.45751,0.000159,56124.83,MA02,721,C,D,A,M,A,B,E,D,2015,69482.51
166395,0,30Jun2015,OO,47672.06,1.45751,0.000159,25147.45,MA02,721,C,D,A,M,A,B,E,D,2015,69482.51
557780,0,30Jun2015,IN,34961.07,1.45751,0.000408,81017.86,MA03,688,C,F,C,M,C,B,E,D,2015,50956.12
451147,0,30Jun2015,OO,83497.24,1.45751,0.004441,124132.02,MA11,630,D,A,A,E,B,B,A,F,2015,121698.06
739047,0,30Jun2015,IN,1874.77,1.45751,0.001481,91806.50,MA07,668,C,A,B,B,C,B,E,C,2015,2732.49
219914,0,30Jun2015,OO,5376.66,1.45751,0.000393,95291.99,MA03,683,C,A,B,M,D,B,E,D,2015,7836.54
092282,0,30Jun2015,OO,134631.92,1.45751,0.000393,218902.77,MA03,694,E,F,C,M,C,B,E,F,2015,196227.37
347429,0,30Jun2015,IN,13.98,1.45751,0.000408,50334.64,MA03,702,C,A,C,M,B,B,E,D,2015,20.37
849570,0,30Jun2015,OO,0.34,1.45751,0.000393,127683.86,MA03,703,E,C,C,M,C,B,E,D,2015,0.50
558821,0,30Jun2015,IN,107715.73,1.45751,0.013045,20923.00,MA13,604,B,B,A,C,E,D,A,C,2015,156996.75
558821,0,30Jun2015,IN,107715.73,1.45751,0.013045,139213.69,MA13,604,B,B,A,C,E,D,A,C,2015,156996.75
470039,0,30Jun2015,OO,26551.50,1.45751,0.000159,105132.68,MA02,718,E,E,D,M,A,B,E,E,2015,38699.08
771625,0,30Jun2015,IN,162677.82,1.45751,0.004611,8167.53,MA11,629,B,A,C,B,C,D,E,C,2015,237104.54
771625,0,30Jun2015,IN,162677.82,1.45751,0.004611,134889.69,MA11,629,B,A,C,B,C,D,E,C,2015,237104.54
771625,0,30Jun2015,IN,162677.82,1.45751,0.004611,104093.41,MA11,629,B,A,C,B,C,D,E,C,2015,237104.54
969068,0,30Jun2015,IN,54697.40,1.45751,0.004611,81480.97,MA11,631,C,C,C,F,B,B,A,D,2015,79722.01
646101,0,30Jun2015,OO,26692.08,1.45751,0.004441,39682.05,MA11,631,E,B,A,E,B,C,E,F,2015,38903.97
694181,0,30Jun2015,IN,163245.96,1.45751,0.004611,141364.25,MA11,640,C,E,E,M,E,D,E,C,2015,237932.61
694181,0,30Jun2015,IN,163245.96,1.45751,0.004611,28560.00,MA11,640,C,E,E,M,E,D,E,C,2015,237932.61
694181,0,30Jun2015,IN,163245.96,1.45751,0.004611,76575.87,MA11,640,C,E,E,M,E,D,E,C,2015,237932.61
239692,0,30Jun2015,OO,108689.90,1.45751,0.006833,161584.97,MA12,624,C,D,C,F,B,B,A,F,2015,158416.61
794053,0,30Jun2015,OO,87588.31,1.45751,0.000393,121368.10,MA03,701,B,D,B,M,B,B,E,F,2015,127660.84
794053,0,30Jun2015,OO,87588.31,1.45751,0.000393,22758.76,MA03,701,B,D,B,M,B,B,E,F,2015,127660.84
628092,0,30Jun2015,OO,0.00,1.45751,0.000159,54128.98,MA02,719,E,A,A,M,B,B,E,D,2015,0.00
707818,0,30Jun2015,OO,90924.40,1.45751,0.004441,135173.69,MA11,632,B,D,B,G,B,B,A,F,2015,132523.22
314958,0,30Jun2015,OO,106458.82,1.45751,0.000393,139299.77,MA03,691,C,B,C,M,A,C,E,F,2015,155164.80
314958,0,30Jun2015,OO,106458.82,1.45751,0.000393,18968.32,MA03,691,C,B,C,M,A,C,E,F,2015,155164.80
260188,0,30Jun2015,OO,31731.18,1.45751,0.000159,63827.82,MA02,715,C,C,C,M,A,B,E,E,2015,46248.51
260188,0,30Jun2015,OO,31731.18,1.45751,0.000159,44601.61,MA02,715,C,C,C,M,A,B,E,E,2015,46248.51
781175,0,30Jun2015,OO,0.51,1.45751,0.000159,21069.32,MA02,711,E,A,C,M,B,B,E,D,2015,0.74
164346,0,30Jun2015,OO,77095.13,1.45751,0.006833,114613.94,MA12,624,D,D,D,E,B,B,A,E,2015,112366.92
591224,0,30Jun2015,IN,40320.26,1.45751,0.000165,25864.23,MA02,706,C,A,B,M,B,B,E,D,2015,58767.19
591224,0,30Jun2015,IN,40320.26,1.45751,0.000165,52016.43,MA02,706,C,A,B,M,B,B,E,D,2015,58767.19
616779,0,30Jun2015,IN,84128.55,1.45751,0.007094,125108.25,MA12,623,C,A,C,F,B,B,A,E,2015,122618.20
765147,0,30Jun2015,IN,106331.36,1.45751,0.000408,39796.96,MA03,679,B,A,B,M,D,B,E,D,2015,154979.02
765147,0,30Jun2015,IN,106331.36,1.45751,0.000408,53587.77,MA03,679,B,A,B,M,D,B,E,D,2015,154979.02
765147,0,30Jun2015,IN,106331.36,1.45751,0.000408,88344.34,MA03,679,B,A,B,M,D,B,E,D,2015,154979.02
161747,0,30Jun2015,IN,0.00,1.45751,0.003064,61200.00,MA10,642,C,A,B,A,B,B,E,A,2015,0.00
060214,0,30Jun2015,IN,86861.65,1.45751,0.000165,141479.81,MA02,713,B,B,D,M,A,B,E,F,2015,126601.73
990942,0,30Jun2015,OO,24484.51,1.45751,0.000393,86989.02,MA03,703,E,A,A,M,C,B,E,E,2015,35686.42
422321,0,30Jun2015,IN,61144.97,1.45751,0.001481,20308.04,MA07,670,C,C,E,K,A,B,E,D,2015,89119.41
422321,0,30Jun2015,IN,61144.97,1.45751,0.001481,74516.68,MA07,670,C,C,E,K,A,B,E,D,2015,89119.41
298005,0,30Jun2015,IN,79814.87,1.45751,0.003064,76970.20,MA10,641,C,A,D,G,A,B,A,D,2015,116330.97
298005,0,30Jun2015,IN,79814.87,1.45751,0.003064,41869.88,MA10,641,C,A,D,G,A,B,A,D,2015,116330.97
455780,0,30Jun2015,IN,14.62,1.45751,0.000408,78792.03,MA03,703,C,A,B,M,B,B,E,F,2015,21.30
